test_ligand,auroc,aupr,pearson,target,target_weight,Sender,Target
IL1B,0.492141274,0.171667004,0.025347358,ADAM15/ADAMTS4/AREG/ATG5/BIRC3/C1QB/C4A/CAT/COL11A1/ELN/ENPP2/FGFR1/IFNGR1/IGFBP3/IGFBP5/IL1R1/IL1RN/LAMA4/MMP13/MMP3/MMP9/PDGFA/PLAT/SCD/SERPINE1/THBS4/TIMP3/TNMD/TRAF6,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00413970571589666/0.00608853375803906/0.00586359418867589/0.0103514792879331/0.00570076161045825/0.0054844093086168/0.00695102019209374/0.00499025654970279/0.00466180665381612/0.00496512994710278/0.00608564632640475/0.00462666346579045/0.00694940989099363/0.00516222769070909/0.00535707891642765/0.0068031420531532/0.00673911747712635/0.00537213342156156/0.00441637455365975/0.00462272691470985/0.00448256092394468/0.00582539956101891/0.00555153748805558/0.00642038480425871/0.00856631001485534/0.00445786507883935,Endothelial-cells_Skin,Granulocytes_Muscle
IL1B,0.492141274,0.171667004,0.025347358,ADAM15/ADAMTS4/AREG/ATG5/BIRC3/C1QB/C4A/CAT/COL11A1/ELN/ENPP2/FGFR1/IFNGR1/IGFBP3/IGFBP5/IL1R1/IL1RN/LAMA4/MMP13/MMP3/MMP9/PDGFA/PLAT/SCD/SERPINE1/THBS4/TIMP3/TNMD/TRAF6,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00413970571589666/0.00608853375803906/0.00586359418867589/0.0103514792879331/0.00570076161045825/0.0054844093086168/0.00695102019209374/0.00499025654970279/0.00466180665381612/0.00496512994710278/0.00608564632640475/0.00462666346579045/0.00694940989099363/0.00516222769070909/0.00535707891642765/0.0068031420531532/0.00673911747712635/0.00537213342156156/0.00441637455365975/0.00462272691470985/0.00448256092394468/0.00582539956101891/0.00555153748805558/0.00642038480425871/0.00856631001485534/0.00445786507883935,Erythrocytes_Spleen,Granulocytes_Muscle
IL1B,0.492141274,0.171667004,0.025347358,ADAM15/ADAMTS4/AREG/ATG5/BIRC3/C1QB/C4A/CAT/COL11A1/ELN/ENPP2/FGFR1/IFNGR1/IGFBP3/IGFBP5/IL1R1/IL1RN/LAMA4/MMP13/MMP3/MMP9/PDGFA/PLAT/SCD/SERPINE1/THBS4/TIMP3/TNMD/TRAF6,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00413970571589666/0.00608853375803906/0.00586359418867589/0.0103514792879331/0.00570076161045825/0.0054844093086168/0.00695102019209374/0.00499025654970279/0.00466180665381612/0.00496512994710278/0.00608564632640475/0.00462666346579045/0.00694940989099363/0.00516222769070909/0.00535707891642765/0.0068031420531532/0.00673911747712635/0.00537213342156156/0.00441637455365975/0.00462272691470985/0.00448256092394468/0.00582539956101891/0.00555153748805558/0.00642038480425871/0.00856631001485534/0.00445786507883935,Fibroblasts_Joint,Granulocytes_Muscle
IL1B,0.492141274,0.171667004,0.025347358,ADAM15/ADAMTS4/AREG/ATG5/BIRC3/C1QB/C4A/CAT/COL11A1/ELN/ENPP2/FGFR1/IFNGR1/IGFBP3/IGFBP5/IL1R1/IL1RN/LAMA4/MMP13/MMP3/MMP9/PDGFA/PLAT/SCD/SERPINE1/THBS4/TIMP3/TNMD/TRAF6,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00413970571589666/0.00608853375803906/0.00586359418867589/0.0103514792879331/0.00570076161045825/0.0054844093086168/0.00695102019209374/0.00499025654970279/0.00466180665381612/0.00496512994710278/0.00608564632640475/0.00462666346579045/0.00694940989099363/0.00516222769070909/0.00535707891642765/0.0068031420531532/0.00673911747712635/0.00537213342156156/0.00441637455365975/0.00462272691470985/0.00448256092394468/0.00582539956101891/0.00555153748805558/0.00642038480425871/0.00856631001485534/0.00445786507883935,Fibroblasts_Lung,Granulocytes_Muscle
IL1B,0.492141274,0.171667004,0.025347358,ADAM15/ADAMTS4/AREG/ATG5/BIRC3/C1QB/C4A/CAT/COL11A1/ELN/ENPP2/FGFR1/IFNGR1/IGFBP3/IGFBP5/IL1R1/IL1RN/LAMA4/MMP13/MMP3/MMP9/PDGFA/PLAT/SCD/SERPINE1/THBS4/TIMP3/TNMD/TRAF6,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00413970571589666/0.00608853375803906/0.00586359418867589/0.0103514792879331/0.00570076161045825/0.0054844093086168/0.00695102019209374/0.00499025654970279/0.00466180665381612/0.00496512994710278/0.00608564632640475/0.00462666346579045/0.00694940989099363/0.00516222769070909/0.00535707891642765/0.0068031420531532/0.00673911747712635/0.00537213342156156/0.00441637455365975/0.00462272691470985/0.00448256092394468/0.00582539956101891/0.00555153748805558/0.00642038480425871/0.00856631001485534/0.00445786507883935,Granulocytes_Joint,Granulocytes_Muscle
IL1B,0.492141274,0.171667004,0.025347358,ADAM15/ADAMTS4/AREG/ATG5/BIRC3/C1QB/C4A/CAT/COL11A1/ELN/ENPP2/FGFR1/IFNGR1/IGFBP3/IGFBP5/IL1R1/IL1RN/LAMA4/MMP13/MMP3/MMP9/PDGFA/PLAT/SCD/SERPINE1/THBS4/TIMP3/TNMD/TRAF6,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00413970571589666/0.00608853375803906/0.00586359418867589/0.0103514792879331/0.00570076161045825/0.0054844093086168/0.00695102019209374/0.00499025654970279/0.00466180665381612/0.00496512994710278/0.00608564632640475/0.00462666346579045/0.00694940989099363/0.00516222769070909/0.00535707891642765/0.0068031420531532/0.00673911747712635/0.00537213342156156/0.00441637455365975/0.00462272691470985/0.00448256092394468/0.00582539956101891/0.00555153748805558/0.00642038480425871/0.00856631001485534/0.00445786507883935,Granulocytes_Spleen,Granulocytes_Muscle
IL1B,0.492141274,0.171667004,0.025347358,ADAM15/ADAMTS4/AREG/ATG5/BIRC3/C1QB/C4A/CAT/COL11A1/ELN/ENPP2/FGFR1/IFNGR1/IGFBP3/IGFBP5/IL1R1/IL1RN/LAMA4/MMP13/MMP3/MMP9/PDGFA/PLAT/SCD/SERPINE1/THBS4/TIMP3/TNMD/TRAF6,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00413970571589666/0.00608853375803906/0.00586359418867589/0.0103514792879331/0.00570076161045825/0.0054844093086168/0.00695102019209374/0.00499025654970279/0.00466180665381612/0.00496512994710278/0.00608564632640475/0.00462666346579045/0.00694940989099363/0.00516222769070909/0.00535707891642765/0.0068031420531532/0.00673911747712635/0.00537213342156156/0.00441637455365975/0.00462272691470985/0.00448256092394468/0.00582539956101891/0.00555153748805558/0.00642038480425871/0.00856631001485534/0.00445786507883935,Macrophages_Joint,Granulocytes_Muscle
IL1B,0.492141274,0.171667004,0.025347358,ADAM15/ADAMTS4/AREG/ATG5/BIRC3/C1QB/C4A/CAT/COL11A1/ELN/ENPP2/FGFR1/IFNGR1/IGFBP3/IGFBP5/IL1R1/IL1RN/LAMA4/MMP13/MMP3/MMP9/PDGFA/PLAT/SCD/SERPINE1/THBS4/TIMP3/TNMD/TRAF6,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00413970571589666/0.00608853375803906/0.00586359418867589/0.0103514792879331/0.00570076161045825/0.0054844093086168/0.00695102019209374/0.00499025654970279/0.00466180665381612/0.00496512994710278/0.00608564632640475/0.00462666346579045/0.00694940989099363/0.00516222769070909/0.00535707891642765/0.0068031420531532/0.00673911747712635/0.00537213342156156/0.00441637455365975/0.00462272691470985/0.00448256092394468/0.00582539956101891/0.00555153748805558/0.00642038480425871/0.00856631001485534/0.00445786507883935,Macrophages_Lung,Granulocytes_Muscle
IL1B,0.492141274,0.171667004,0.025347358,ADAM15/ADAMTS4/AREG/ATG5/BIRC3/C1QB/C4A/CAT/COL11A1/ELN/ENPP2/FGFR1/IFNGR1/IGFBP3/IGFBP5/IL1R1/IL1RN/LAMA4/MMP13/MMP3/MMP9/PDGFA/PLAT/SCD/SERPINE1/THBS4/TIMP3/TNMD/TRAF6,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00413970571589666/0.00608853375803906/0.00586359418867589/0.0103514792879331/0.00570076161045825/0.0054844093086168/0.00695102019209374/0.00499025654970279/0.00466180665381612/0.00496512994710278/0.00608564632640475/0.00462666346579045/0.00694940989099363/0.00516222769070909/0.00535707891642765/0.0068031420531532/0.00673911747712635/0.00537213342156156/0.00441637455365975/0.00462272691470985/0.00448256092394468/0.00582539956101891/0.00555153748805558/0.00642038480425871/0.00856631001485534/0.00445786507883935,T-cells_Lung,Granulocytes_Muscle
IL1B,0.492141274,0.171667004,0.025347358,ADAM15/ADAMTS4/AREG/ATG5/BIRC3/C1QB/C4A/CAT/COL11A1/ELN/ENPP2/FGFR1/IFNGR1/IGFBP3/IGFBP5/IL1R1/IL1RN/LAMA4/MMP13/MMP3/MMP9/PDGFA/PLAT/SCD/SERPINE1/THBS4/TIMP3/TNMD/TRAF6,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00413970571589666/0.00608853375803906/0.00586359418867589/0.0103514792879331/0.00570076161045825/0.0054844093086168/0.00695102019209374/0.00499025654970279/0.00466180665381612/0.00496512994710278/0.00608564632640475/0.00462666346579045/0.00694940989099363/0.00516222769070909/0.00535707891642765/0.0068031420531532/0.00673911747712635/0.00537213342156156/0.00441637455365975/0.00462272691470985/0.00448256092394468/0.00582539956101891/0.00555153748805558/0.00642038480425871/0.00856631001485534/0.00445786507883935,T-cells_Skin,Granulocytes_Muscle
IL1B,0.492141274,0.171667004,0.025347358,ADAM15/ADAMTS4/AREG/ATG5/BIRC3/C1QB/C4A/CAT/COL11A1/ELN/ENPP2/FGFR1/IFNGR1/IGFBP3/IGFBP5/IL1R1/IL1RN/LAMA4/MMP13/MMP3/MMP9/PDGFA/PLAT/SCD/SERPINE1/THBS4/TIMP3/TNMD/TRAF6,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00413970571589666/0.00608853375803906/0.00586359418867589/0.0103514792879331/0.00570076161045825/0.0054844093086168/0.00695102019209374/0.00499025654970279/0.00466180665381612/0.00496512994710278/0.00608564632640475/0.00462666346579045/0.00694940989099363/0.00516222769070909/0.00535707891642765/0.0068031420531532/0.00673911747712635/0.00537213342156156/0.00441637455365975/0.00462272691470985/0.00448256092394468/0.00582539956101891/0.00555153748805558/0.00642038480425871/0.00856631001485534/0.00445786507883935,Unknown6_Joint,Granulocytes_Muscle
IL1B,0.492141274,0.171667004,0.025347358,ADAM15/ADAMTS4/AREG/ATG5/BIRC3/C1QB/C4A/CAT/COL11A1/ELN/ENPP2/FGFR1/IFNGR1/IGFBP3/IGFBP5/IL1R1/IL1RN/LAMA4/MMP13/MMP3/MMP9/PDGFA/PLAT/SCD/SERPINE1/THBS4/TIMP3/TNMD/TRAF6,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00413970571589666/0.00608853375803906/0.00586359418867589/0.0103514792879331/0.00570076161045825/0.0054844093086168/0.00695102019209374/0.00499025654970279/0.00466180665381612/0.00496512994710278/0.00608564632640475/0.00462666346579045/0.00694940989099363/0.00516222769070909/0.00535707891642765/0.0068031420531532/0.00673911747712635/0.00537213342156156/0.00441637455365975/0.00462272691470985/0.00448256092394468/0.00582539956101891/0.00555153748805558/0.00642038480425871/0.00856631001485534/0.00445786507883935,Unknown6_Skin,Granulocytes_Muscle
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,Dendritic-cells_Muscle,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,Endothelial-cells_Joint,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,Endothelial-cells_Lung,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,Endothelial-cells_Muscle,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,Erythrocytes_Muscle,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,Fibroblasts_Joint,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,Fibroblasts_Lung,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,Granulocytes_Muscle,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,Macrophages_Joint,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,Macrophages_Lung,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,Macrophages_Skin,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,T-cells_Joint,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,T-cells_Lung,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,T-cells_Skin,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,Unknown16_Muscle,B-cells_Spleen
MMP13,0.528685517,0.105151374,0.0248869,BCL9L/EGFR/EHD1/FKBP5/FST/MMP9/NFIB/NR1D1/PALLD/PLEKHG2/PRDM1/RARG/SASH1,0.00262999003921029/0.00204144482111099/0.00219662873497585/0.00198365296095881/0.00199105855373644/0.00200531618642333/0.00222097604124993/0.00244792418373973/0.00206308549197601/0.00206280345734921/0.00271549775886916/0.0019026362624473/0.00191435298189474,Unknown6_Joint,B-cells_Spleen
TGFB1,0.488001153,0.166392968,0.02479801,AHR/ALDH7A1/BASP1/CCL3/CCND1/CEBPA/COL4A1/COL5A1/CRYAB/CTLA4/E2F1/ELN/GSTM3/HSPB1/IFIT3/IL1B/ITGA5/JAG1/LOX/MMP13/MMP2/MMP8/MMP9/MSR1/OAS1/PLAT/SLC2A1/SOCS2/SOX9/TAGLN/VEGFA,0.00469079625632911/0.00439160337336181/0.0044648967027366/0.00676421866004168/0.0049155449618628/0.0044708167747475/0.00485394028475774/0.00518054605732199/0.00461832386426685/0.00285268233680982/0.00421216663193063/0.00698701226936435/0.00505985669037644/0.0058713530651132/0.00466566099947073/0.00357074356336784/0.00489292483453546/0.00577334026815912/0.00465483345413051/0.00689669422180629/0.00539083089228823/0.00296622337140264/0.00537954034767452/0.00319786447902971/0.00454997413425298/0.00451954467713289/0.0028858694358619/0.00437939856981626/0.0058129704724574/0.00666074381041192/0.00485364706094005,B-cells_Muscle,Granulocytes_Spleen
TGFB1,0.488001153,0.166392968,0.02479801,AHR/ALDH7A1/BASP1/CCL3/CCND1/CEBPA/COL4A1/COL5A1/CRYAB/CTLA4/E2F1/ELN/GSTM3/HSPB1/IFIT3/IL1B/ITGA5/JAG1/LOX/MMP13/MMP2/MMP8/MMP9/MSR1/OAS1/PLAT/SLC2A1/SOCS2/SOX9/TAGLN/VEGFA,0.00469079625632911/0.00439160337336181/0.0044648967027366/0.00676421866004168/0.0049155449618628/0.0044708167747475/0.00485394028475774/0.00518054605732199/0.00461832386426685/0.00285268233680982/0.00421216663193063/0.00698701226936435/0.00505985669037644/0.0058713530651132/0.00466566099947073/0.00357074356336784/0.00489292483453546/0.00577334026815912/0.00465483345413051/0.00689669422180629/0.00539083089228823/0.00296622337140264/0.00537954034767452/0.00319786447902971/0.00454997413425298/0.00451954467713289/0.0028858694358619/0.00437939856981626/0.0058129704724574/0.00666074381041192/0.00485364706094005,Endothelial-cells_Lung,Granulocytes_Spleen
TGFB1,0.488001153,0.166392968,0.02479801,AHR/ALDH7A1/BASP1/CCL3/CCND1/CEBPA/COL4A1/COL5A1/CRYAB/CTLA4/E2F1/ELN/GSTM3/HSPB1/IFIT3/IL1B/ITGA5/JAG1/LOX/MMP13/MMP2/MMP8/MMP9/MSR1/OAS1/PLAT/SLC2A1/SOCS2/SOX9/TAGLN/VEGFA,0.00469079625632911/0.00439160337336181/0.0044648967027366/0.00676421866004168/0.0049155449618628/0.0044708167747475/0.00485394028475774/0.00518054605732199/0.00461832386426685/0.00285268233680982/0.00421216663193063/0.00698701226936435/0.00505985669037644/0.0058713530651132/0.00466566099947073/0.00357074356336784/0.00489292483453546/0.00577334026815912/0.00465483345413051/0.00689669422180629/0.00539083089228823/0.00296622337140264/0.00537954034767452/0.00319786447902971/0.00454997413425298/0.00451954467713289/0.0028858694358619/0.00437939856981626/0.0058129704724574/0.00666074381041192/0.00485364706094005,Fibroblasts_Lung,Granulocytes_Spleen
IL1B,0.489533386,0.136680873,0.024590493,ACOT1/ACOT2/ADAMTS4/ASS1/C4A/CISH/COL11A1/ELN/IGFBP3/IL1R1/MAPK8/MMP12/MMP3/MMP9/PLAT/PTGS2/THBS4/THRA/TIMP1/TNMD/TRAF6/VCAM1/VCAN,0.00489225101230041/0.00524714366382022/0.0062124402077904/0.00632377125865348/0.0103514792879331/0.0049082027893516/0.0054844093086168/0.00695102019209374/0.00608564632640475/0.00694940989099363/0.00663422416305911/0.00740596900968595/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00533327826020248/0.00555153748805558/0.00477813963127569/0.00519880978995069/0.00856631001485534/0.00445786507883935/0.00561872635862775/0.00484051678696276,B-cells_Muscle,Unknown6_Skin
IL1B,0.489533386,0.136680873,0.024590493,ACOT1/ACOT2/ADAMTS4/ASS1/C4A/CISH/COL11A1/ELN/IGFBP3/IL1R1/MAPK8/MMP12/MMP3/MMP9/PLAT/PTGS2/THBS4/THRA/TIMP1/TNMD/TRAF6/VCAM1/VCAN,0.00489225101230041/0.00524714366382022/0.0062124402077904/0.00632377125865348/0.0103514792879331/0.0049082027893516/0.0054844093086168/0.00695102019209374/0.00608564632640475/0.00694940989099363/0.00663422416305911/0.00740596900968595/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00533327826020248/0.00555153748805558/0.00477813963127569/0.00519880978995069/0.00856631001485534/0.00445786507883935/0.00561872635862775/0.00484051678696276,Dendritic-cells_Muscle,Unknown6_Skin
IL1B,0.489533386,0.136680873,0.024590493,ACOT1/ACOT2/ADAMTS4/ASS1/C4A/CISH/COL11A1/ELN/IGFBP3/IL1R1/MAPK8/MMP12/MMP3/MMP9/PLAT/PTGS2/THBS4/THRA/TIMP1/TNMD/TRAF6/VCAM1/VCAN,0.00489225101230041/0.00524714366382022/0.0062124402077904/0.00632377125865348/0.0103514792879331/0.0049082027893516/0.0054844093086168/0.00695102019209374/0.00608564632640475/0.00694940989099363/0.00663422416305911/0.00740596900968595/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00533327826020248/0.00555153748805558/0.00477813963127569/0.00519880978995069/0.00856631001485534/0.00445786507883935/0.00561872635862775/0.00484051678696276,Dendritic-cells_Spleen,Unknown6_Skin
